Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
1387 2 0 1 2 0 1 2 1 0 1 0 0 0 1 2 1 0 0 0 0 2
1388 2 0 1 2 0 1 1 0 1 0 1 0 0 0 2 1 0 0 0 0 3
1389 2 0 1 1 0 1 3 1 0 1 0 0 0 1 0 1 0 0 0 1 3
1390 2 0 1 2 0 1 2 0 1 0 0 0 0 1 0 1 0 0 1 0 3
1391 2 0 1 1 0 1 2 0 1 0 1 0 0 0 0 1 0 0 0 1 4
1392 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 5
1393 2 0 1 0 1 0 2 1 0 2 0 1 0 0 1 1 0 0 0 1 3
1394 2 0 1 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 4
1395 2 0 1 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 3
1396 2 0 1 1 1 0 2 1 0 2 0 1 0 0 0 0 1 0 1 0 3
1397 2 0 1 1 1 0 2 1 0 2 0 1 0 0 0 0 0 1 1 0 3
1398 2 0 1 1 1 0 1 0 1 1 0 1 0 0 1 1 0 0 1 0 3
1399 2 0 1 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 0 4
1400 2 0 1 1 1 0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 4
1401 2 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 5
1402 2 0 1 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 0 4
1403 2 0 1 1 1 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 4
1404 2 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 5
1405 2 0 1 1 1 0 0 0 0 0 1 0 1 0 2 1 0 0 0 0 4
1406 2 0 1 1 1 0 1 1 0 2 0 1 0 0 3 1 0 0 0 0 2
1407 2 0 1 1 1 0 0 0 1 0 0 0 0 1 2 1 0 0 0 0 4
1408 2 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 5
1409 3 1 0 2 0 1 2 0 0 0 1 0 1 0 0 1 0 0 0 1 3
1410 3 1 0 2 0 1 3 1 0 2 0 1 0 0 1 1 0 0 0 1 1
1411 3 1 0 3 0 1 2 0 0 0 0 0 1 1 0 1 0 0 1 0 2
1412 3 1 0 3 0 1 2 1 0 1 1 0 0 0 1 1 0 0 1 0 1
1413 3 1 0 3 0 1 3 1 0 2 0 1 0 0 0 0 1 0 1 0 1
1414 3 1 0 3 0 1 3 1 0 2 0 1 0 0 0 0 0 1 1 0 1
1415 3 1 0 3 0 1 2 0 1 1 0 1 0 0 1 1 0 0 1 0 1
1416 3 1 0 3 0 1 2 0 0 1 0 1 1 0 1 0 1 0 0 0 2
1417 3 1 0 3 0 1 2 1 0 1 0 0 0 1 1 0 1 0 0 0 2
1418 3 1 0 3 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 3
1419 3 1 0 3 0 1 2 0 0 1 0 1 1 0 1 0 0 1 0 0 2
1420 3 1 0 3 0 1 2 1 0 1 0 0 0 1 1 0 0 1 0 0 2
1421 3 1 0 3 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 3
1422 3 1 0 3 0 1 1 0 0 0 1 0 1 0 2 1 0 0 0 0 2
1423 3 1 0 3 0 1 2 1 0 2 0 1 0 0 3 1 0 0 0 0 0
1424 3 1 0 3 0 1 1 0 1 0 0 0 0 1 2 1 0 0 0 0 2
1425 3 1 0 2 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 1 3
1426 3 1 0 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 4
1427 3 1 0 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 0 1 3
1428 3 1 0 1 1 0 2 1 0 2 0 1 0 0 0 0 1 0 0 1 3
1429 3 1 0 1 1 0 2 1 0 2 0 1 0 0 0 0 0 1 0 1 3
1430 3 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 3
1431 3 1 0 2 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 0 2
1432 3 1 0 2 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 2
1433 3 1 0 2 1 0 1 1 0 1 1 0 0 0 0 0 1 0 1 0 3
1434 3 1 0 2 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 3
1435 3 1 0 2 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 3
1436 3 1 0 2 1 0 2 1 0 2 0 1 0 0 0 1 0 0 2 0 1
1437 3 1 0 2 1 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 3
1438 3 1 0 2 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 3
1439 3 1 0 2 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 4
1440 3 1 0 2 1 0 1 1 0 2 0 1 0 0 2 0 1 0 0 0 2
1441 3 1 0 2 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 4
1442 3 1 0 2 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 4
1443 3 1 0 2 1 0 1 1 0 2 0 1 0 0 2 0 0 1 0 0 2
1444 3 1 0 2 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 4
1445 3 1 0 2 1 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 3
1446 3 1 0 2 1 0 0 1 0 1 1 0 0 0 3 1 0 0 0 0 2
1447 3 1 0 2 1 0 0 0 1 1 0 1 0 0 3 1 0 0 0 0 2
1448 3 0 1 1 0 1 1 0 0 0 0 0 1 1 0 1 0 0 0 1 4
1449 3 0 1 1 0 1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 3
1450 3 0 1 1 0 1 2 1 0 2 0 1 0 0 0 0 1 0 0 1 3
1451 3 0 1 1 0 1 2 1 0 2 0 1 0 0 0 0 0 1 0 1 3
1452 3 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 3
1453 3 0 1 2 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 0 2
1454 3 0 1 2 0 1 1 1 0 1 0 0 0 1 1 1 0 0 1 0 2
1455 3 0 1 2 0 1 1 1 0 1 1 0 0 0 0 0 1 0 1 0 3
1456 3 0 1 2 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 3
1457 3 0 1 2 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 3
1458 3 0 1 2 0 1 2 1 0 2 0 1 0 0 0 1 0 0 2 0 1
1459 3 0 1 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 1 0 3
1460 3 0 1 2 0 1 1 0 1 1 0 1 0 0 0 0 0 1 1 0 3
1461 3 0 1 2 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 4
1462 3 0 1 2 0 1 1 1 0 2 0 1 0 0 2 0 1 0 0 0 2
1463 3 0 1 2 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 4
1464 3 0 1 2 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 4
1465 3 0 1 2 0 1 1 1 0 2 0 1 0 0 2 0 0 1 0 0 2
1466 3 0 1 2 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 4
1467 3 0 1 2 0 1 0 0 0 0 0 0 1 1 2 1 0 0 0 0 3
1468 3 0 1 2 0 1 0 1 0 1 1 0 0 0 3 1 0 0 0 0 2
1469 3 0 1 2 0 1 0 0 1 1 0 1 0 0 3 1 0 0 0 0 2
1470 3 0 1 0 1 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 4
1471 3 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 4
1472 3 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 5
1473 3 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 5
1474 3 0 1 0 1 0 1 1 0 2 0 1 0 0 0 1 0 0 1 1 3
1475 3 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 5
1476 3 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 5
1477 3 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 4
1478 3 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 4
1479 3 0 1 1 1 0 0 1 0 2 0 1 0 0 2 1 0 0 1 0 2
1480 3 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 4
1481 3 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 4
1482 3 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 2 0 3
1483 3 0 1 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 2 0 3
1484 4 1 0 2 0 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 2
1485 4 1 0 2 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 2
1486 4 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 3
1487 4 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0 1 3
1488 4 1 0 2 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 1 3
1489 4 1 0 2 0 1 2 1 0 2 0 1 0 0 0 1 0 0 1 1 1
1490 4 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 3
1491 4 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 1 3
1492 4 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 2
1493 4 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 0 2
1494 4 1 0 3 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 2
1495 4 1 0 3 0 1 1 1 0 2 0 1 0 0 2 1 0 0 1 0 0
1496 4 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 2
1497 4 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 2
1498 4 1 0 3 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 2
1499 4 1 0 3 0 1 1 1 0 1 1 0 0 0 0 1 0 0 2 0 1
1500 4 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 3
1501 4 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 3
1502 4 1 0 3 0 1 1 0 1 1 0 1 0 0 0 1 0 0 2 0 1
1503 4 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 3
1504 4 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 1 0 0 0 2
1505 4 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 1 0 0 0 2
1506 4 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 3
1507 4 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 0 1 0 0 2
1508 4 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 0 1 0 0 2
1509 4 1 0 3 0 1 0 0 0 1 0 1 1 0 3 1 0 0 0 0 1
1510 4 1 0 3 0 1 0 1 0 1 0 0 0 1 3 1 0 0 0 0 1
1511 4 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 4
1512 4 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 4
1513 4 1 0 1 1 0 0 1 0 2 0 1 0 0 2 1 0 0 0 1 2
1514 4 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 4
1515 4 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 4
1516 4 1 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 3
1517 4 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 3
1518 4 1 0 2 1 0 0 0 0 1 0 1 1 0 0 1 0 0 2 0 2
1519 4 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 1 0 1 0 2
1520 4 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 0 1 1 0 2
1521 4 1 0 2 1 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 2
1522 4 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 1 4
1523 4 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 4
1524 4 0 1 1 0 1 0 1 0 2 0 1 0 0 2 1 0 0 0 1 2
1525 4 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 4
1526 4 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 4
1527 4 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 3
1528 4 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 1 3
1529 4 0 1 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 0 2
1530 4 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 0 2
1531 4 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 0 2
1532 4 0 1 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 0 2
1533 5 1 0 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 2
1534 5 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 0 1 2
1535 5 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 0 1 2
1536 5 1 0 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 2
1537 5 1 0 3 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 0 0
1538 0 1 0 3 0 1 6 0 0 0 0 0 1 1 0 1 0 0 0 0 2
1539 0 1 0 3 0 1 6 1 0 1 1 0 0 0 1 1 0 0 0 0 1
1540 0 1 0 3 0 1 6 0 1 1 0 1 0 0 1 1 0 0 0 0 1
1541 0 1 0 3 0 1 7 1 0 2 0 1 0 0 0 0 1 0 0 0 1
1542 0 1 0 3 0 1 7 1 0 2 0 1 0 0 0 0 0 1 0 0 1
1543 0 1 0 2 1 0 5 0 0 1 0 1 1 0 1 1 0 0 0 0 2
1544 0 1 0 2 1 0 5 1 0 1 0 0 0 1 1 1 0 0 0 0 2
1545 0 1 0 2 1 0 5 1 0 1 1 0 0 0 0 0 1 0 0 0 3
1546 0 1 0 2 1 0 5 1 0 1 1 0 0 0 0 0 0 1 0 0 3
1547 0 1 0 2 1 0 4 0 1 0 1 0 0 0 1 1 0 0 0 0 3
1548 0 1 0 2 1 0 5 0 1 1 0 1 0 0 0 0 1 0 0 0 3
1549 0 1 0 2 1 0 5 0 1 1 0 1 0 0 0 0 0 1 0 0 3
1550 0 1 0 2 1 0 6 1 0 2 0 1 0 0 0 1 0 0 1 0 1
1551 0 0 1 2 0 1 5 0 0 1 0 1 1 0 1 1 0 0 0 0 2
1552 0 0 1 2 0 1 5 1 0 1 0 0 0 1 1 1 0 0 0 0 2
1553 0 0 1 2 0 1 5 1 0 1 1 0 0 0 0 0 1 0 0 0 3
1554 0 0 1 2 0 1 5 1 0 1 1 0 0 0 0 0 0 1 0 0 3
1555 0 0 1 2 0 1 4 0 1 0 1 0 0 0 1 1 0 0 0 0 3
1556 0 0 1 2 0 1 5 0 1 1 0 1 0 0 0 0 1 0 0 0 3
1557 0 0 1 2 0 1 5 0 1 1 0 1 0 0 0 0 0 1 0 0 3
1558 0 0 1 2 0 1 6 1 0 2 0 1 0 0 0 1 0 0 1 0 1
1559 0 0 1 1 1 0 4 0 0 1 0 1 1 0 0 0 1 0 0 0 4
1560 0 0 1 1 1 0 4 0 0 1 0 1 1 0 0 0 0 1 0 0 4
1561 0 0 1 1 1 0 3 0 0 0 1 0 1 0 1 1 0 0 0 0 4
1562 0 0 1 1 1 0 4 1 0 2 0 1 0 0 2 1 0 0 0 0 2
1563 0 0 1 1 1 0 4 1 0 1 0 0 0 1 0 0 1 0 0 0 4
1564 0 0 1 1 1 0 4 1 0 1 0 0 0 1 0 0 0 1 0 0 4
1565 0 0 1 1 1 0 3 0 1 0 0 0 0 1 1 1 0 0 0 0 4
1566 0 0 1 1 1 0 4 1 0 1 1 0 0 0 0 1 0 0 1 0 3
1567 0 0 1 1 1 0 3 0 1 0 1 0 0 0 0 0 1 0 0 0 5
1568 0 0 1 1 1 0 3 0 1 0 1 0 0 0 0 0 0 1 0 0 5
1569 0 0 1 1 1 0 4 0 1 1 0 1 0 0 0 1 0 0 1 0 3
1570 0 0 1 0 1 0 5 1 0 2 0 1 0 0 0 1 0 0 0 1 3
1571 1 1 0 3 0 1 5 0 0 1 0 1 1 0 0 0 1 0 0 0 2
1572 1 1 0 3 0 1 5 0 0 1 0 1 1 0 0 0 0 1 0 0 2
1573 1 1 0 3 0 1 4 0 0 0 1 0 1 0 1 1 0 0 0 0 2
1574 1 1 0 3 0 1 5 1 0 2 0 1 0 0 2 1 0 0 0 0 0
1575 1 1 0 3 0 1 5 1 0 1 0 0 0 1 0 0 1 0 0 0 2
1576 1 1 0 3 0 1 5 1 0 1 0 0 0 1 0 0 0 1 0 0 2
1577 1 1 0 3 0 1 4 0 1 0 0 0 0 1 1 1 0 0 0 0 2
1578 1 1 0 3 0 1 5 1 0 1 1 0 0 0 0 1 0 0 1 0 1
1579 1 1 0 3 0 1 4 0 1 0 1 0 0 0 0 0 1 0 0 0 3
1580 1 1 0 3 0 1 4 0 1 0 1 0 0 0 0 0 0 1 0 0 3
1581 1 1 0 3 0 1 5 0 1 1 0 1 0 0 0 1 0 0 1 0 1
1582 1 1 0 2 0 1 6 1 0 2 0 1 0 0 0 1 0 0 0 1 1
1583 1 1 0 2 1 0 4 0 0 1 0 1 1 0 0 1 0 0 1 0 2
1584 1 1 0 2 1 0 3 0 0 0 1 0 1 0 0 0 1 0 0 0 4
1585 1 1 0 2 1 0 4 1 0 2 0 1 0 0 1 0 1 0 0 0 2
1586 1 1 0 2 1 0 3 0 0 0 1 0 1 0 0 0 0 1 0 0 4
1587 1 1 0 2 1 0 4 1 0 2 0 1 0 0 1 0 0 1 0 0 2
1588 1 1 0 2 1 0 3 0 0 0 0 0 1 1 1 1 0 0 0 0 3
1589 1 1 0 2 1 0 3 1 0 1 1 0 0 0 2 1 0 0 0 0 2
1590 1 1 0 2 1 0 3 0 1 1 0 1 0 0 2 1 0 0 0 0 2
1591 1 1 0 2 1 0 4 1 0 1 0 0 0 1 0 1 0 0 1 0 2
1592 1 1 0 2 1 0 3 0 1 0 0 0 0 1 0 0 1 0 0 0 4
1593 1 1 0 2 1 0 3 0 1 0 0 0 0 1 0 0 0 1 0 0 4
1594 1 1 0 1 1 0 4 1 0 1 1 0 0 0 0 1 0 0 0 1 3
1595 1 1 0 2 1 0 3 0 1 0 1 0 0 0 0 1 0 0 1 0 3
1596 1 1 0 1 1 0 4 0 1 1 0 1 0 0 0 1 0 0 0 1 3
1597 1 0 1 2 0 1 4 0 0 1 0 1 1 0 0 1 0 0 1 0 2
1598 1 0 1 2 0 1 3 0 0 0 1 0 1 0 0 0 1 0 0 0 4
1599 1 0 1 2 0 1 4 1 0 2 0 1 0 0 1 0 1 0 0 0 2
1600 1 0 1 2 0 1 3 0 0 0 1 0 1 0 0 0 0 1 0 0 4
1601 1 0 1 2 0 1 4 1 0 2 0 1 0 0 1 0 0 1 0 0 2
1602 1 0 1 2 0 1 3 0 0 0 0 0 1 1 1 1 0 0 0 0 3
1603 1 0 1 2 0 1 3 1 0 1 1 0 0 0 2 1 0 0 0 0 2
1604 1 0 1 2 0 1 3 0 1 1 0 1 0 0 2 1 0 0 0 0 2
1605 1 0 1 2 0 1 4 1 0 1 0 0 0 1 0 1 0 0 1 0 2
1606 1 0 1 2 0 1 3 0 1 0 0 0 0 1 0 0 1 0 0 0 4
1607 1 0 1 2 0 1 3 0 1 0 0 0 0 1 0 0 0 1 0 0 4
1608 1 0 1 1 0 1 4 1 0 1 1 0 0 0 0 1 0 0 0 1 3
1609 1 0 1 2 0 1 3 0 1 0 1 0 0 0 0 1 0 0 1 0 3
1610 1 0 1 1 0 1 4 0 1 1 0 1 0 0 0 1 0 0 0 1 3
1611 1 0 1 0 1 0 3 0 0 1 0 1 1 0 0 1 0 0 0 1 4
1612 1 0 1 1 1 0 2 0 0 0 1 0 1 0 0 1 0 0 1 0 4
1613 1 0 1 1 1 0 3 1 0 2 0 1 0 0 1 1 0 0 1 0 2
1614 1 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 1 0 0 0 5
1615 1 0 1 1 1 0 2 1 0 1 1 0 0 0 1 0 1 0 0 0 4
1616 1 0 1 1 1 0 2 0 1 1 0 1 0 0 1 0 1 0 0 0 4
1617 1 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 0 1 0 0 5
1618 1 0 1 1 1 0 2 1 0 1 1 0 0 0 1 0 0 1 0 0 4
1619 1 0 1 1 1 0 2 0 1 1 0 1 0 0 1 0 0 1 0 0 4
1620 1 0 1 1 1 0 2 0 0 1 0 1 1 0 2 1 0 0 0 0 3
1621 1 0 1 1 1 0 2 1 0 1 0 0 0 1 2 1 0 0 0 0 3
1622 1 0 1 1 1 0 1 0 1 0 1 0 0 0 2 1 0 0 0 0 4
1623 1 0 1 0 1 0 3 1 0 1 0 0 0 1 0 1 0 0 0 1 4
1624 1 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 0 4
1625 1 0 1 0 1 0 2 0 1 0 1 0 0 0 0 1 0 0 0 1 5
1626 2 1 0 2 0 1 4 0 0 1 0 1 1 0 0 1 0 0 0 1 2
1627 2 1 0 3 0 1 3 0 0 0 1 0 1 0 0 1 0 0 1 0 2
1628 2 1 0 3 0 1 4 1 0 2 0 1 0 0 1 1 0 0 1 0 0
1629 2 1 0 3 0 1 3 0 0 0 0 0 1 1 0 0 1 0 0 0 3
1630 2 1 0 3 0 1 3 1 0 1 1 0 0 0 1 0 1 0 0 0 2
1631 2 1 0 3 0 1 3 0 1 1 0 1 0 0 1 0 1 0 0 0 2
1632 2 1 0 3 0 1 3 0 0 0 0 0 1 1 0 0 0 1 0 0 3
1633 2 1 0 3 0 1 3 1 0 1 1 0 0 0 1 0 0 1 0 0 2
1634 2 1 0 3 0 1 3 0 1 1 0 1 0 0 1 0 0 1 0 0 2
1635 2 1 0 3 0 1 3 0 0 1 0 1 1 0 2 1 0 0 0 0 1
1636 2 1 0 3 0 1 3 1 0 1 0 0 0 1 2 1 0 0 0 0 1
1637 2 1 0 3 0 1 2 0 1 0 1 0 0 0 2 1 0 0 0 0 2
1638 2 1 0 2 0 1 4 1 0 1 0 0 0 1 0 1 0 0 0 1 2
1639 2 1 0 3 0 1 3 0 1 0 0 0 0 1 0 1 0 0 1 0 2
1640 2 1 0 2 0 1 3 0 1 0 1 0 0 0 0 1 0 0 0 1 3
1641 2 1 0 1 1 0 2 0 0 0 1 0 1 0 0 1 0 0 0 1 4
1642 2 1 0 1 1 0 3 1 0 2 0 1 0 0 1 1 0 0 0 1 2
1643 2 1 0 2 1 0 2 0 0 0 0 0 1 1 0 1 0 0 1 0 3
1644 2 1 0 2 1 0 2 1 0 1 1 0 0 0 1 1 0 0 1 0 2
1645 2 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 1 0 1 0 2
1646 2 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 0 1 1 0 2
1647 2 1 0 2 1 0 2 0 1 1 0 1 0 0 1 1 0 0 1 0 2
1648 2 1 0 2 1 0 2 0 0 1 0 1 1 0 1 0 1 0 0 0 3
1649 2 1 0 2 1 0 2 1 0 1 0 0 0 1 1 0 1 0 0 0 3
1650 2 1 0 2 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 4
1651 2 1 0 2 1 0 2 0 0 1 0 1 1 0 1 0 0 1 0 0 3
1652 2 1 0 2 1 0 2 1 0 1 0 0 0 1 1 0 0 1 0 0 3
1653 2 1 0 2 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 4
1654 2 1 0 2 1 0 1 0 0 0 1 0 1 0 2 1 0 0 0 0 3
1655 2 1 0 2 1 0 2 1 0 2 0 1 0 0 3 1 0 0 0 0 1
1656 2 1 0 2 1 0 1 0 1 0 0 0 0 1 2 1 0 0 0 0 3
1657 2 1 0 1 1 0 2 0 1 0 0 0 0 1 0 1 0 0 0 1 4
1658 2 0 1 1 0 1 2 0 0 0 1 0 1 0 0 1 0 0 0 1 4
1659 2 0 1 1 0 1 3 1 0 2 0 1 0 0 1 1 0 0 0 1 2
1660 2 0 1 2 0 1 2 0 0 0 0 0 1 1 0 1 0 0 1 0 3
1661 2 0 1 2 0 1 2 1 0 1 1 0 0 0 1 1 0 0 1 0 2
1662 2 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 1 0 1 0 2
1663 2 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 0 1 1 0 2
1664 2 0 1 2 0 1 2 0 1 1 0 1 0 0 1 1 0 0 1 0 2
1665 2 0 1 2 0 1 2 0 0 1 0 1 1 0 1 0 1 0 0 0 3
1666 2 0 1 2 0 1 2 1 0 1 0 0 0 1 1 0 1 0 0 0 3
1667 2 0 1 2 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 4
1668 2 0 1 2 0 1 2 0 0 1 0 1 1 0 1 0 0 1 0 0 3
1669 2 0 1 2 0 1 2 1 0 1 0 0 0 1 1 0 0 1 0 0 3
1670 2 0 1 2 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 4
1671 2 0 1 2 0 1 1 0 0 0 1 0 1 0 2 1 0 0 0 0 3
1672 2 0 1 2 0 1 2 1 0 2 0 1 0 0 3 1 0 0 0 0 1
1673 2 0 1 2 0 1 1 0 1 0 0 0 0 1 2 1 0 0 0 0 3
1674 2 0 1 1 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 1 4
1675 2 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 5
1676 2 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 0 0 0 1 4
1677 2 0 1 0 1 0 2 1 0 2 0 1 0 0 0 0 1 0 0 1 4
1678 2 0 1 0 1 0 2 1 0 2 0 1 0 0 0 0 0 1 0 1 4
1679 2 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 4
1680 2 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 0 3
1681 2 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 3
1682 2 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 1 0 4
1683 2 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 4
1684 2 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 4
1685 2 0 1 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 2 0 2
1686 2 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 4
1687 2 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 4
1688 2 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 5
1689 2 0 1 1 1 0 1 1 0 2 0 1 0 0 2 0 1 0 0 0 3
1690 2 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 5
1691 2 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 5
1692 2 0 1 1 1 0 1 1 0 2 0 1 0 0 2 0 0 1 0 0 3
1693 2 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 5
1694 2 0 1 1 1 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 4
1695 2 0 1 1 1 0 0 1 0 1 1 0 0 0 3 1 0 0 0 0 3
