Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
1423 2 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 2 0 3
1424 2 0 1 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 2 0 3
1425 3 1 0 2 0 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 2
1426 3 1 0 2 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 2
1427 3 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 3
1428 3 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0 1 3
1429 3 1 0 2 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 1 3
1430 3 1 0 2 0 1 2 1 0 2 0 1 0 0 0 1 0 0 1 1 1
1431 3 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 3
1432 3 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 1 3
1433 3 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 2
1434 3 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 0 2
1435 3 1 0 3 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 2
1436 3 1 0 3 0 1 1 1 0 2 0 1 0 0 2 1 0 0 1 0 0
1437 3 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 2
1438 3 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 2
1439 3 1 0 3 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 2
1440 3 1 0 3 0 1 1 1 0 1 1 0 0 0 0 1 0 0 2 0 1
1441 3 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 3
1442 3 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 3
1443 3 1 0 3 0 1 1 0 1 1 0 1 0 0 0 1 0 0 2 0 1
1444 3 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 3
1445 3 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 1 0 0 0 2
1446 3 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 1 0 0 0 2
1447 3 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 3
1448 3 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 0 1 0 0 2
1449 3 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 0 1 0 0 2
1450 3 1 0 3 0 1 0 0 0 1 0 1 1 0 3 1 0 0 0 0 1
1451 3 1 0 3 0 1 0 1 0 1 0 0 0 1 3 1 0 0 0 0 1
1452 3 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 4
1453 3 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 4
1454 3 1 0 1 1 0 0 1 0 2 0 1 0 0 2 1 0 0 0 1 2
1455 3 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 4
1456 3 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 4
1457 3 1 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 3
1458 3 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 3
1459 3 1 0 2 1 0 0 0 0 1 0 1 1 0 0 1 0 0 2 0 2
1460 3 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 1 0 1 0 2
1461 3 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 0 1 1 0 2
1462 3 1 0 2 1 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 2
1463 3 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 1 4
1464 3 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 4
1465 3 0 1 1 0 1 0 1 0 2 0 1 0 0 2 1 0 0 0 1 2
1466 3 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 4
1467 3 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 4
1468 3 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 3
1469 3 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 1 3
1470 3 0 1 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 0 2
1471 3 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 0 2
1472 3 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 0 2
1473 3 0 1 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 0 2
1474 4 1 0 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 2
1475 4 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 0 1 2
1476 4 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 0 1 2
1477 4 1 0 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 2
1478 4 1 0 3 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 0 0
1479 0 1 0 3 0 1 5 0 0 1 0 1 1 0 0 0 1 0 0 0 2
1480 0 1 0 3 0 1 5 0 0 1 0 1 1 0 0 0 0 1 0 0 2
1481 0 1 0 3 0 1 4 0 0 0 1 0 1 0 1 1 0 0 0 0 2
1482 0 1 0 3 0 1 5 1 0 2 0 1 0 0 2 1 0 0 0 0 0
1483 0 1 0 3 0 1 5 1 0 1 0 0 0 1 0 0 1 0 0 0 2
1484 0 1 0 3 0 1 5 1 0 1 0 0 0 1 0 0 0 1 0 0 2
1485 0 1 0 3 0 1 4 0 1 0 0 0 0 1 1 1 0 0 0 0 2
1486 0 1 0 3 0 1 5 1 0 1 1 0 0 0 0 1 0 0 1 0 1
1487 0 1 0 3 0 1 4 0 1 0 1 0 0 0 0 0 1 0 0 0 3
1488 0 1 0 3 0 1 4 0 1 0 1 0 0 0 0 0 0 1 0 0 3
1489 0 1 0 3 0 1 5 0 1 1 0 1 0 0 0 1 0 0 1 0 1
1490 0 1 0 2 0 1 6 1 0 2 0 1 0 0 0 1 0 0 0 1 1
1491 0 1 0 2 1 0 4 0 0 1 0 1 1 0 0 1 0 0 1 0 2
1492 0 1 0 2 1 0 3 0 0 0 1 0 1 0 0 0 1 0 0 0 4
1493 0 1 0 2 1 0 4 1 0 2 0 1 0 0 1 0 1 0 0 0 2
1494 0 1 0 2 1 0 3 0 0 0 1 0 1 0 0 0 0 1 0 0 4
1495 0 1 0 2 1 0 4 1 0 2 0 1 0 0 1 0 0 1 0 0 2
1496 0 1 0 2 1 0 3 0 0 0 0 0 1 1 1 1 0 0 0 0 3
1497 0 1 0 2 1 0 3 1 0 1 1 0 0 0 2 1 0 0 0 0 2
1498 0 1 0 2 1 0 3 0 1 1 0 1 0 0 2 1 0 0 0 0 2
1499 0 1 0 2 1 0 4 1 0 1 0 0 0 1 0 1 0 0 1 0 2
1500 0 1 0 2 1 0 3 0 1 0 0 0 0 1 0 0 1 0 0 0 4
1501 0 1 0 2 1 0 3 0 1 0 0 0 0 1 0 0 0 1 0 0 4
1502 0 1 0 1 1 0 4 1 0 1 1 0 0 0 0 1 0 0 0 1 3
1503 0 1 0 2 1 0 3 0 1 0 1 0 0 0 0 1 0 0 1 0 3
1504 0 1 0 1 1 0 4 0 1 1 0 1 0 0 0 1 0 0 0 1 3
1505 0 0 1 2 0 1 4 0 0 1 0 1 1 0 0 1 0 0 1 0 2
1506 0 0 1 2 0 1 3 0 0 0 1 0 1 0 0 0 1 0 0 0 4
1507 0 0 1 2 0 1 4 1 0 2 0 1 0 0 1 0 1 0 0 0 2
1508 0 0 1 2 0 1 3 0 0 0 1 0 1 0 0 0 0 1 0 0 4
1509 0 0 1 2 0 1 4 1 0 2 0 1 0 0 1 0 0 1 0 0 2
1510 0 0 1 2 0 1 3 0 0 0 0 0 1 1 1 1 0 0 0 0 3
1511 0 0 1 2 0 1 3 1 0 1 1 0 0 0 2 1 0 0 0 0 2
1512 0 0 1 2 0 1 3 0 1 1 0 1 0 0 2 1 0 0 0 0 2
1513 0 0 1 2 0 1 4 1 0 1 0 0 0 1 0 1 0 0 1 0 2
1514 0 0 1 2 0 1 3 0 1 0 0 0 0 1 0 0 1 0 0 0 4
1515 0 0 1 2 0 1 3 0 1 0 0 0 0 1 0 0 0 1 0 0 4
1516 0 0 1 1 0 1 4 1 0 1 1 0 0 0 0 1 0 0 0 1 3
1517 0 0 1 2 0 1 3 0 1 0 1 0 0 0 0 1 0 0 1 0 3
1518 0 0 1 1 0 1 4 0 1 1 0 1 0 0 0 1 0 0 0 1 3
1519 0 0 1 0 1 0 3 0 0 1 0 1 1 0 0 1 0 0 0 1 4
1520 0 0 1 1 1 0 2 0 0 0 1 0 1 0 0 1 0 0 1 0 4
1521 0 0 1 1 1 0 3 1 0 2 0 1 0 0 1 1 0 0 1 0 2
1522 0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 1 0 0 0 5
1523 0 0 1 1 1 0 2 1 0 1 1 0 0 0 1 0 1 0 0 0 4
1524 0 0 1 1 1 0 2 0 1 1 0 1 0 0 1 0 1 0 0 0 4
1525 0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 0 1 0 0 5
1526 0 0 1 1 1 0 2 1 0 1 1 0 0 0 1 0 0 1 0 0 4
1527 0 0 1 1 1 0 2 0 1 1 0 1 0 0 1 0 0 1 0 0 4
1528 0 0 1 1 1 0 2 0 0 1 0 1 1 0 2 1 0 0 0 0 3
1529 0 0 1 1 1 0 2 1 0 1 0 0 0 1 2 1 0 0 0 0 3
1530 0 0 1 1 1 0 1 0 1 0 1 0 0 0 2 1 0 0 0 0 4
1531 0 0 1 0 1 0 3 1 0 1 0 0 0 1 0 1 0 0 0 1 4
1532 0 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 0 4
1533 0 0 1 0 1 0 2 0 1 0 1 0 0 0 0 1 0 0 0 1 5
1534 1 1 0 2 0 1 4 0 0 1 0 1 1 0 0 1 0 0 0 1 2
1535 1 1 0 3 0 1 3 0 0 0 1 0 1 0 0 1 0 0 1 0 2
1536 1 1 0 3 0 1 4 1 0 2 0 1 0 0 1 1 0 0 1 0 0
1537 1 1 0 3 0 1 3 0 0 0 0 0 1 1 0 0 1 0 0 0 3
1538 1 1 0 3 0 1 3 1 0 1 1 0 0 0 1 0 1 0 0 0 2
1539 1 1 0 3 0 1 3 0 1 1 0 1 0 0 1 0 1 0 0 0 2
1540 1 1 0 3 0 1 3 0 0 0 0 0 1 1 0 0 0 1 0 0 3
1541 1 1 0 3 0 1 3 1 0 1 1 0 0 0 1 0 0 1 0 0 2
1542 1 1 0 3 0 1 3 0 1 1 0 1 0 0 1 0 0 1 0 0 2
1543 1 1 0 3 0 1 3 0 0 1 0 1 1 0 2 1 0 0 0 0 1
1544 1 1 0 3 0 1 3 1 0 1 0 0 0 1 2 1 0 0 0 0 1
1545 1 1 0 3 0 1 2 0 1 0 1 0 0 0 2 1 0 0 0 0 2
1546 1 1 0 2 0 1 4 1 0 1 0 0 0 1 0 1 0 0 0 1 2
1547 1 1 0 3 0 1 3 0 1 0 0 0 0 1 0 1 0 0 1 0 2
1548 1 1 0 2 0 1 3 0 1 0 1 0 0 0 0 1 0 0 0 1 3
1549 1 1 0 1 1 0 2 0 0 0 1 0 1 0 0 1 0 0 0 1 4
1550 1 1 0 1 1 0 3 1 0 2 0 1 0 0 1 1 0 0 0 1 2
1551 1 1 0 2 1 0 2 0 0 0 0 0 1 1 0 1 0 0 1 0 3
1552 1 1 0 2 1 0 2 1 0 1 1 0 0 0 1 1 0 0 1 0 2
1553 1 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 1 0 1 0 2
1554 1 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 0 1 1 0 2
1555 1 1 0 2 1 0 2 0 1 1 0 1 0 0 1 1 0 0 1 0 2
1556 1 1 0 2 1 0 2 0 0 1 0 1 1 0 1 0 1 0 0 0 3
1557 1 1 0 2 1 0 2 1 0 1 0 0 0 1 1 0 1 0 0 0 3
1558 1 1 0 2 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 4
1559 1 1 0 2 1 0 2 0 0 1 0 1 1 0 1 0 0 1 0 0 3
1560 1 1 0 2 1 0 2 1 0 1 0 0 0 1 1 0 0 1 0 0 3
1561 1 1 0 2 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 4
1562 1 1 0 2 1 0 1 0 0 0 1 0 1 0 2 1 0 0 0 0 3
1563 1 1 0 2 1 0 2 1 0 2 0 1 0 0 3 1 0 0 0 0 1
1564 1 1 0 2 1 0 1 0 1 0 0 0 0 1 2 1 0 0 0 0 3
1565 1 1 0 1 1 0 2 0 1 0 0 0 0 1 0 1 0 0 0 1 4
1566 1 0 1 1 0 1 2 0 0 0 1 0 1 0 0 1 0 0 0 1 4
1567 1 0 1 1 0 1 3 1 0 2 0 1 0 0 1 1 0 0 0 1 2
1568 1 0 1 2 0 1 2 0 0 0 0 0 1 1 0 1 0 0 1 0 3
1569 1 0 1 2 0 1 2 1 0 1 1 0 0 0 1 1 0 0 1 0 2
1570 1 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 1 0 1 0 2
1571 1 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 0 1 1 0 2
1572 1 0 1 2 0 1 2 0 1 1 0 1 0 0 1 1 0 0 1 0 2
1573 1 0 1 2 0 1 2 0 0 1 0 1 1 0 1 0 1 0 0 0 3
1574 1 0 1 2 0 1 2 1 0 1 0 0 0 1 1 0 1 0 0 0 3
1575 1 0 1 2 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 4
1576 1 0 1 2 0 1 2 0 0 1 0 1 1 0 1 0 0 1 0 0 3
1577 1 0 1 2 0 1 2 1 0 1 0 0 0 1 1 0 0 1 0 0 3
1578 1 0 1 2 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 4
1579 1 0 1 2 0 1 1 0 0 0 1 0 1 0 2 1 0 0 0 0 3
1580 1 0 1 2 0 1 2 1 0 2 0 1 0 0 3 1 0 0 0 0 1
1581 1 0 1 2 0 1 1 0 1 0 0 0 0 1 2 1 0 0 0 0 3
1582 1 0 1 1 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 1 4
1583 1 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 5
1584 1 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 0 0 0 1 4
1585 1 0 1 0 1 0 2 1 0 2 0 1 0 0 0 0 1 0 0 1 4
1586 1 0 1 0 1 0 2 1 0 2 0 1 0 0 0 0 0 1 0 1 4
1587 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 4
1588 1 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 0 3
1589 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 3
1590 1 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 1 0 4
1591 1 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 4
1592 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 4
1593 1 0 1 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 2 0 2
1594 1 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 4
1595 1 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 4
1596 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 5
1597 1 0 1 1 1 0 1 1 0 2 0 1 0 0 2 0 1 0 0 0 3
1598 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 5
1599 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 5
1600 1 0 1 1 1 0 1 1 0 2 0 1 0 0 2 0 0 1 0 0 3
1601 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 5
1602 1 0 1 1 1 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 4
1603 1 0 1 1 1 0 0 1 0 1 1 0 0 0 3 1 0 0 0 0 3
1604 1 0 1 1 1 0 0 0 1 1 0 1 0 0 3 1 0 0 0 0 3
1605 2 1 0 2 0 1 2 0 0 0 0 0 1 1 0 1 0 0 0 1 3
1606 2 1 0 2 0 1 2 1 0 1 1 0 0 0 1 1 0 0 0 1 2
1607 2 1 0 2 0 1 3 1 0 2 0 1 0 0 0 0 1 0 0 1 2
1608 2 1 0 2 0 1 3 1 0 2 0 1 0 0 0 0 0 1 0 1 2
1609 2 1 0 2 0 1 2 0 1 1 0 1 0 0 1 1 0 0 0 1 2
1610 2 1 0 3 0 1 2 0 0 1 0 1 1 0 1 1 0 0 1 0 1
1611 2 1 0 3 0 1 2 1 0 1 0 0 0 1 1 1 0 0 1 0 1
1612 2 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 1 0 1 0 2
1613 2 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 0 1 1 0 2
1614 2 1 0 3 0 1 1 0 1 0 1 0 0 0 1 1 0 0 1 0 2
1615 2 1 0 3 0 1 3 1 0 2 0 1 0 0 0 1 0 0 2 0 0
1616 2 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 1 0 1 0 2
1617 2 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 0 1 1 0 2
1618 2 1 0 3 0 1 1 0 0 0 1 0 1 0 1 0 1 0 0 0 3
1619 2 1 0 3 0 1 2 1 0 2 0 1 0 0 2 0 1 0 0 0 1
1620 2 1 0 3 0 1 1 0 1 0 0 0 0 1 1 0 1 0 0 0 3
1621 2 1 0 3 0 1 1 0 0 0 1 0 1 0 1 0 0 1 0 0 3
1622 2 1 0 3 0 1 2 1 0 2 0 1 0 0 2 0 0 1 0 0 1
1623 2 1 0 3 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0 0 3
1624 2 1 0 3 0 1 1 0 0 0 0 0 1 1 2 1 0 0 0 0 2
1625 2 1 0 3 0 1 1 1 0 1 1 0 0 0 3 1 0 0 0 0 1
1626 2 1 0 3 0 1 1 0 1 1 0 1 0 0 3 1 0 0 0 0 1
1627 2 1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 0 1 3
1628 2 1 0 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 3
1629 2 1 0 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 4
1630 2 1 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 1 4
1631 2 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 4
1632 2 1 0 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 1 1 2
1633 2 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 4
1634 2 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 4
1635 2 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 3
1636 2 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 0 1 1 0 3
1637 2 1 0 2 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 3
1638 2 1 0 2 1 0 1 1 0 2 0 1 0 0 2 1 0 0 1 0 1
1639 2 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 3
1640 2 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 0 1 1 0 3
1641 2 1 0 2 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 3
1642 2 1 0 2 1 0 1 1 0 1 1 0 0 0 0 1 0 0 2 0 2
1643 2 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 4
1644 2 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 4
1645 2 1 0 2 1 0 1 0 1 1 0 1 0 0 0 1 0 0 2 0 2
1646 2 1 0 2 1 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 4
1647 2 1 0 2 1 0 0 1 0 1 1 0 0 0 2 0 1 0 0 0 3
1648 2 1 0 2 1 0 0 0 1 1 0 1 0 0 2 0 1 0 0 0 3
1649 2 1 0 2 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 4
1650 2 1 0 2 1 0 0 1 0 1 1 0 0 0 2 0 0 1 0 0 3
1651 2 1 0 2 1 0 0 0 1 1 0 1 0 0 2 0 0 1 0 0 3
1652 2 1 0 2 1 0 0 0 0 1 0 1 1 0 3 1 0 0 0 0 2
1653 2 1 0 2 1 0 0 1 0 1 0 0 0 1 3 1 0 0 0 0 2
1654 2 0 1 1 0 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 3
1655 2 0 1 1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 3
1656 2 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 4
1657 2 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0 1 4
1658 2 0 1 1 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 1 4
1659 2 0 1 1 0 1 2 1 0 2 0 1 0 0 0 1 0 0 1 1 2
1660 2 0 1 1 0 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 4
1661 2 0 1 1 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 1 4
1662 2 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 3
1663 2 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 0 3
1664 2 0 1 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 3
1665 2 0 1 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 1 0 1
1666 2 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 3
1667 2 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 3
1668 2 0 1 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 3
1669 2 0 1 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 2 0 2
1670 2 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 4
1671 2 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 4
1672 2 0 1 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 2 0 2
1673 2 0 1 2 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 4
1674 2 0 1 2 0 1 0 1 0 1 1 0 0 0 2 0 1 0 0 0 3
1675 2 0 1 2 0 1 0 0 1 1 0 1 0 0 2 0 1 0 0 0 3
1676 2 0 1 2 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 4
1677 2 0 1 2 0 1 0 1 0 1 1 0 0 0 2 0 0 1 0 0 3
1678 2 0 1 2 0 1 0 0 1 1 0 1 0 0 2 0 0 1 0 0 3
1679 2 0 1 2 0 1 0 0 0 1 0 1 1 0 3 1 0 0 0 0 2
1680 2 0 1 2 0 1 0 1 0 1 0 0 0 1 3 1 0 0 0 0 2
1681 2 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 5
1682 2 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 5
1683 2 0 1 0 1 0 0 1 0 2 0 1 0 0 2 1 0 0 0 1 3
1684 2 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 5
1685 2 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 5
1686 2 0 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 4
1687 2 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 4
1688 2 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 2 0 3
1689 2 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 1 0 3
1690 2 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 1 0 3
1691 2 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 3
1692 3 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 3
1693 3 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 1 3
1694 3 1 0 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 3
1695 3 1 0 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 0 1 1
1696 3 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 1 3
1697 3 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 1 3
1698 3 1 0 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 1 3
1699 3 1 0 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 1 1 2
1700 3 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 4
1701 3 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 4
1702 3 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 2
1703 3 1 0 3 0 1 1 0 0 1 0 1 1 0 0 1 0 0 2 0 1
1704 3 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 3
1705 3 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 1 0 1 0 1
1706 3 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 3
1707 3 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 0 1 1 0 1
1708 3 1 0 3 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 2
1709 3 1 0 3 0 1 0 1 0 1 1 0 0 0 2 1 0 0 1 0 1
1710 3 1 0 3 0 1 0 0 1 1 0 1 0 0 2 1 0 0 1 0 1
1711 3 1 0 3 0 1 1 1 0 1 0 0 0 1 0 1 0 0 2 0 1
1712 3 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 3
1713 3 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 3
1714 3 1 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 0 2 0 2
1715 3 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 1 0 0 0 2
1716 3 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 1 0 0 0 2
1717 3 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 0 1 0 0 2
1718 3 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 0 1 0 0 2
1719 3 1 0 3 0 1 0 1 0 2 0 1 0 0 4 1 0 0 0 0 0
1720 3 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 3
1721 3 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 0 1 3
1722 3 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 0 1 3
1723 3 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 1 3
1724 3 1 0 2 1 0 0 1 0 2 0 1 0 0 1 1 0 0 2 0 1
1725 3 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 3
1726 3 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 1 0 0 1 3
1727 3 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 0 1 0 1 3
1728 3 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 3
1729 3 0 1 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 0 1
1730 4 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 1 1 1
1731 4 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 2 0 1
