Max SUM: 4
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
314 1 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 3
315 1 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 0 1 0 0 1
316 1 1 0 3 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 2
317 1 1 0 3 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 0 1
318 1 1 0 3 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 0 1
319 1 1 0 3 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1
320 1 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 3
321 1 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 3
322 1 1 0 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 2
323 1 1 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 2
324 1 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 2
325 1 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 3
326 1 1 0 2 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 0 1
327 1 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 3
328 1 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 1 3
329 1 0 1 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 1 0 1
330 1 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 3
331 2 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 0 1 1
332 2 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 0 1
333 2 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 0 1
334 0 1 0 3 0 1 2 0 0 1 0 1 1 0 0 0 1 0 0 0 2
335 0 1 0 3 0 1 2 0 0 1 0 1 1 0 0 0 0 1 0 0 2
336 0 1 0 3 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 2
337 0 1 0 3 0 1 2 1 0 2 0 1 0 0 2 1 0 0 0 0 0
338 0 1 0 3 0 1 2 1 0 1 0 0 0 1 0 0 1 0 0 0 2
339 0 1 0 3 0 1 2 1 0 1 0 0 0 1 0 0 0 1 0 0 2
340 0 1 0 3 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 2
341 0 1 0 3 0 1 2 1 0 1 1 0 0 0 0 1 0 0 1 0 1
342 0 1 0 3 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 3
343 0 1 0 3 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 3
344 0 1 0 3 0 1 2 0 1 1 0 1 0 0 0 1 0 0 1 0 1
345 0 1 0 2 0 1 3 1 0 2 0 1 0 0 0 1 0 0 0 1 1
346 0 1 0 2 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 2
347 0 1 0 2 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 4
348 0 1 0 2 1 0 1 1 0 2 0 1 0 0 1 0 1 0 0 0 2
349 0 1 0 2 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 4
350 0 1 0 2 1 0 1 1 0 2 0 1 0 0 1 0 0 1 0 0 2
351 0 1 0 2 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 3
352 0 1 0 2 1 0 0 1 0 1 1 0 0 0 2 1 0 0 0 0 2
353 0 1 0 2 1 0 0 0 1 1 0 1 0 0 2 1 0 0 0 0 2
354 0 1 0 2 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 2
355 0 1 0 2 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 4
356 0 1 0 2 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 4
357 0 1 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1 3
358 0 1 0 2 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 3
359 0 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 3
360 0 0 1 2 0 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 2
361 0 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 4
362 0 0 1 2 0 1 1 1 0 2 0 1 0 0 1 0 1 0 0 0 2
363 0 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 4
364 0 0 1 2 0 1 1 1 0 2 0 1 0 0 1 0 0 1 0 0 2
365 0 0 1 2 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 3
366 0 0 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 0 2
367 0 0 1 2 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 0 2
368 0 0 1 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 2
369 0 0 1 2 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 4
370 0 0 1 2 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 4
371 0 0 1 1 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 3
372 0 0 1 2 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 3
373 0 0 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 3
374 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 4
375 0 0 1 1 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 0 2
376 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 4
377 1 1 0 2 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 2
378 1 1 0 3 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 2
379 1 1 0 3 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 0 0
380 1 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 3
381 1 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 2
382 1 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 2
383 1 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 3
384 1 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 2
385 1 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 2
386 1 1 0 3 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 0 1
387 1 1 0 3 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 0 1
388 1 1 0 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 2
389 1 1 0 3 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 2
390 1 1 0 2 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 3
391 1 1 0 1 1 0 0 1 0 2 0 1 0 0 1 1 0 0 0 1 2
392 1 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 0 2
393 1 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 0 2
394 1 0 1 1 0 1 0 1 0 2 0 1 0 0 1 1 0 0 0 1 2
395 1 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 0 2
396 1 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 0 2
397 2 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 0 1 2
398 2 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 0 1 2
399 2 1 0 3 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 0 0
400 0 1 0 3 0 1 2 0 0 1 0 1 1 0 0 1 0 0 1 0 1
401 0 1 0 3 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 3
402 0 1 0 3 0 1 2 1 0 2 0 1 0 0 1 0 1 0 0 0 1
403 0 1 0 3 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 3
404 0 1 0 3 0 1 2 1 0 2 0 1 0 0 1 0 0 1 0 0 1
405 0 1 0 3 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 2
406 0 1 0 3 0 1 1 1 0 1 1 0 0 0 2 1 0 0 0 0 1
407 0 1 0 3 0 1 1 0 1 1 0 1 0 0 2 1 0 0 0 0 1
408 0 1 0 3 0 1 2 1 0 1 0 0 0 1 0 1 0 0 1 0 1
409 0 1 0 3 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 3
410 0 1 0 3 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 3
411 0 1 0 2 0 1 2 1 0 1 1 0 0 0 0 1 0 0 0 1 2
412 0 1 0 3 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 2
413 0 1 0 2 0 1 2 0 1 1 0 1 0 0 0 1 0 0 0 1 2
414 0 1 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 3
415 0 1 0 2 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 3
416 0 1 0 2 1 0 1 1 0 2 0 1 0 0 1 1 0 0 1 0 1
417 0 1 0 2 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 4
418 0 1 0 2 1 0 0 1 0 1 1 0 0 0 1 0 1 0 0 0 3
419 0 1 0 2 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 3
420 0 1 0 2 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 4
421 0 1 0 2 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 3
422 0 1 0 2 1 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 3
423 0 1 0 2 1 0 0 0 0 1 0 1 1 0 2 1 0 0 0 0 2
424 0 1 0 2 1 0 0 1 0 1 0 0 0 1 2 1 0 0 0 0 2
425 0 1 0 1 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 3
426 0 1 0 2 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 3
427 0 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 4
428 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 3
429 0 0 1 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 3
430 0 0 1 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 0 1
431 0 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 4
432 0 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 3
433 0 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 3
434 0 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 4
435 0 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 3
436 0 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 3
437 0 0 1 2 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 0 2
438 0 0 1 2 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 0 2
439 0 0 1 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 3
440 0 0 1 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 3
441 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 4
442 0 0 1 0 1 0 0 1 0 2 0 1 0 0 1 1 0 0 0 1 3
443 0 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 0 3
444 0 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 0 3
445 1 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 3
446 1 1 0 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 0 1 1
447 1 1 0 3 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 2
448 1 1 0 3 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 0 1
449 1 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 1
450 1 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 0 1 1 0 1
451 1 1 0 3 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1
452 1 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 2
453 1 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 2
454 1 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 2
455 1 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 2
456 1 1 0 3 0 1 0 1 0 2 0 1 0 0 3 1 0 0 0 0 0
457 1 1 0 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 3
458 1 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 0 1 3
459 1 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 0 1 3
460 1 1 0 2 1 0 0 1 0 2 0 1 0 0 0 1 0 0 2 0 1
461 1 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 1 0 0 1 3
462 1 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 0 1 0 1 3
463 1 0 1 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 0 1
464 2 1 0 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 1 1 1
465 0 1 0 2 0 1 2 0 0 1 0 1 1 0 0 1 0 0 0 1 2
466 0 1 0 3 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 2
467 0 1 0 3 0 1 2 1 0 2 0 1 0 0 1 1 0 0 1 0 0
468 0 1 0 3 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 3
469 0 1 0 3 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 2
470 0 1 0 3 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0 0 2
471 0 1 0 3 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 3
472 0 1 0 3 0 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 2
473 0 1 0 3 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 0 2
474 0 1 0 3 0 1 1 0 0 1 0 1 1 0 2 1 0 0 0 0 1
475 0 1 0 3 0 1 1 1 0 1 0 0 0 1 2 1 0 0 0 0 1
476 0 1 0 3 0 1 0 0 1 0 1 0 0 0 2 1 0 0 0 0 2
477 0 1 0 2 0 1 2 1 0 1 0 0 0 1 0 1 0 0 0 1 2
478 0 1 0 3 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 2
479 0 1 0 2 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1 3
480 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 4
481 0 1 0 1 1 0 1 1 0 2 0 1 0 0 1 1 0 0 0 1 2
482 0 1 0 2 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 3
483 0 1 0 2 1 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0 2
484 0 1 0 2 1 0 1 1 0 2 0 1 0 0 0 0 1 0 1 0 2
485 0 1 0 2 1 0 1 1 0 2 0 1 0 0 0 0 0 1 1 0 2
486 0 1 0 2 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 2
487 0 1 0 2 1 0 0 0 0 1 0 1 1 0 1 0 1 0 0 0 3
488 0 1 0 2 1 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 3
489 0 1 0 2 1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3
490 0 1 0 2 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 3
491 0 1 0 2 1 0 0 1 0 2 0 1 0 0 3 1 0 0 0 0 1
492 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 4
493 0 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 4
494 0 0 1 1 0 1 1 1 0 2 0 1 0 0 1 1 0 0 0 1 2
495 0 0 1 2 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 3
496 0 0 1 2 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 0 2
497 0 0 1 2 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 2
498 0 0 1 2 0 1 1 1 0 2 0 1 0 0 0 0 0 1 1 0 2
499 0 0 1 2 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 2
500 0 0 1 2 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 3
501 0 0 1 2 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 3
502 0 0 1 2 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3
503 0 0 1 2 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 3
504 0 0 1 2 0 1 0 1 0 2 0 1 0 0 3 1 0 0 0 0 1
505 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 4
506 0 0 1 0 1 0 0 1 0 2 0 1 0 0 0 0 1 0 0 1 4
507 0 0 1 0 1 0 0 1 0 2 0 1 0 0 0 0 0 1 0 1 4
508 0 0 1 1 1 0 0 1 0 2 0 1 0 0 0 1 0 0 2 0 2
509 1 1 0 2 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 3
510 1 1 0 2 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 2
511 1 1 0 2 0 1 1 1 0 2 0 1 0 0 0 0 1 0 0 1 2
512 1 1 0 2 0 1 1 1 0 2 0 1 0 0 0 0 0 1 0 1 2
513 1 1 0 2 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 1 2
514 1 1 0 3 0 1 0 0 0 1 0 1 1 0 1 1 0 0 1 0 1
515 1 1 0 3 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1
516 1 1 0 3 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 2
517 1 1 0 3 0 1 0 1 0 1 1 0 0 0 0 0 0 1 1 0 2
518 1 1 0 3 0 1 1 1 0 2 0 1 0 0 0 1 0 0 2 0 0
519 1 1 0 3 0 1 0 0 1 1 0 1 0 0 0 0 1 0 1 0 2
520 1 1 0 3 0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 0 2
521 1 1 0 3 0 1 0 1 0 2 0 1 0 0 2 0 1 0 0 0 1
522 1 1 0 3 0 1 0 1 0 2 0 1 0 0 2 0 0 1 0 0 1
523 1 1 0 1 1 0 0 1 0 2 0 1 0 0 0 1 0 0 1 1 2
524 1 0 1 1 0 1 0 1 0 2 0 1 0 0 0 1 0 0 1 1 2
525 0 1 0 2 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1 3
526 0 1 0 2 0 1 2 1 0 2 0 1 0 0 1 1 0 0 0 1 1
527 0 1 0 3 0 1 1 0 0 0 0 0 1 1 0 1 0 0 1 0 2
528 0 1 0 3 0 1 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1
529 0 1 0 3 0 1 2 1 0 2 0 1 0 0 0 0 1 0 1 0 1
530 0 1 0 3 0 1 2 1 0 2 0 1 0 0 0 0 0 1 1 0 1
531 0 1 0 3 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1
532 0 1 0 3 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 2
533 0 1 0 3 0 1 1 1 0 1 0 0 0 1 1 0 1 0 0 0 2
534 0 1 0 3 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 3
535 0 1 0 3 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0 0 2
536 0 1 0 3 0 1 1 1 0 1 0 0 0 1 1 0 0 1 0 0 2
537 0 1 0 3 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 3
538 0 1 0 3 0 1 0 0 0 0 1 0 1 0 2 1 0 0 0 0 2
539 0 1 0 3 0 1 1 1 0 2 0 1 0 0 3 1 0 0 0 0 0
540 0 1 0 3 0 1 0 0 1 0 0 0 0 1 2 1 0 0 0 0 2
541 0 1 0 2 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 3
542 0 1 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 4
543 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0 0 1 3
544 0 1 0 1 1 0 1 1 0 2 0 1 0 0 0 0 1 0 0 1 3
545 0 1 0 1 1 0 1 1 0 2 0 1 0 0 0 0 0 1 0 1 3
546 0 1 0 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 3
547 0 1 0 2 1 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 2
548 0 1 0 2 1 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 2
549 0 1 0 2 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 3
550 0 1 0 2 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 3
551 0 1 0 2 1 0 1 1 0 2 0 1 0 0 0 1 0 0 2 0 1
552 0 1 0 2 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 3
553 0 1 0 2 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 3
554 0 1 0 2 1 0 0 1 0 2 0 1 0 0 2 0 1 0 0 0 2
555 0 1 0 2 1 0 0 1 0 2 0 1 0 0 2 0 0 1 0 0 2
556 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 4
557 0 0 1 1 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 3
558 0 0 1 1 0 1 1 1 0 2 0 1 0 0 0 0 1 0 0 1 3
559 0 0 1 1 0 1 1 1 0 2 0 1 0 0 0 0 0 1 0 1 3
560 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 1 3
561 0 0 1 2 0 1 0 0 0 1 0 1 1 0 1 1 0 0 1 0 2
562 0 0 1 2 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 0 2
563 0 0 1 2 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 3
564 0 0 1 2 0 1 0 1 0 1 1 0 0 0 0 0 0 1 1 0 3
565 0 0 1 2 0 1 1 1 0 2 0 1 0 0 0 1 0 0 2 0 1
566 0 0 1 2 0 1 0 0 1 1 0 1 0 0 0 0 1 0 1 0 3
567 0 0 1 2 0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 0 3
568 0 0 1 2 0 1 0 1 0 2 0 1 0 0 2 0 1 0 0 0 2
569 0 0 1 2 0 1 0 1 0 2 0 1 0 0 2 0 0 1 0 0 2
570 0 0 1 0 1 0 0 1 0 2 0 1 0 0 0 1 0 0 1 1 3
571 1 1 0 2 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 2
572 1 1 0 2 0 1 0 1 0 1 0 0 0 1 1 1 0 0 0 1 2
573 1 1 0 2 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 3
574 1 1 0 2 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 3
575 1 1 0 2 0 1 1 1 0 2 0 1 0 0 0 1 0 0 1 1 1
576 1 1 0 2 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 1 3
577 1 1 0 2 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 3
578 1 1 0 3 0 1 0 0 0 1 0 1 1 0 0 0 1 0 1 0 2
579 1 1 0 3 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 2
580 1 1 0 3 0 1 0 1 0 2 0 1 0 0 2 1 0 0 1 0 0
581 1 1 0 3 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 2
582 1 1 0 3 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 0 2
583 1 1 0 3 0 1 0 1 0 1 1 0 0 0 0 1 0 0 2 0 1
584 1 1 0 3 0 1 0 0 1 1 0 1 0 0 0 1 0 0 2 0 1
585 0 1 0 2 0 1 1 0 0 0 0 0 1 1 0 1 0 0 0 1 3
586 0 1 0 2 0 1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 2
587 0 1 0 2 0 1 2 1 0 2 0 1 0 0 0 0 1 0 0 1 2
588 0 1 0 2 0 1 2 1 0 2 0 1 0 0 0 0 0 1 0 1 2
589 0 1 0 2 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 2
590 0 1 0 3 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 0 1
591 0 1 0 3 0 1 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1
592 0 1 0 3 0 1 1 1 0 1 1 0 0 0 0 0 1 0 1 0 2
593 0 1 0 3 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 2
594 0 1 0 3 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 2
595 0 1 0 3 0 1 2 1 0 2 0 1 0 0 0 1 0 0 2 0 0
596 0 1 0 3 0 1 1 0 1 1 0 1 0 0 0 0 1 0 1 0 2
597 0 1 0 3 0 1 1 0 1 1 0 1 0 0 0 0 0 1 1 0 2
598 0 1 0 3 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 3
599 0 1 0 3 0 1 1 1 0 2 0 1 0 0 2 0 1 0 0 0 1
600 0 1 0 3 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 3
601 0 1 0 3 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 3
602 0 1 0 3 0 1 1 1 0 2 0 1 0 0 2 0 0 1 0 0 1
603 0 1 0 3 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 3
604 0 1 0 3 0 1 0 0 0 0 0 0 1 1 2 1 0 0 0 0 2
605 0 1 0 3 0 1 0 1 0 1 1 0 0 0 3 1 0 0 0 0 1
606 0 1 0 3 0 1 0 0 1 1 0 1 0 0 3 1 0 0 0 0 1
607 0 1 0 1 1 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 3
608 0 1 0 1 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 3
609 0 1 0 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 4
610 0 1 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 4
611 0 1 0 1 1 0 1 1 0 2 0 1 0 0 0 1 0 0 1 1 2
612 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 4
613 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 4
614 0 1 0 2 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 3
615 0 1 0 2 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 3
616 0 1 0 2 1 0 0 1 0 2 0 1 0 0 2 1 0 0 1 0 1
617 0 1 0 2 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 3
618 0 1 0 2 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 3
619 0 1 0 2 1 0 0 1 0 1 1 0 0 0 0 1 0 0 2 0 2
620 0 1 0 2 1 0 0 0 1 1 0 1 0 0 0 1 0 0 2 0 2
621 0 0 1 1 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 3
622 0 0 1 1 0 1 0 1 0 1 0 0 0 1 1 1 0 0 0 1 3
623 0 0 1 1 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 4
624 0 0 1 1 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 4
625 0 0 1 1 0 1 1 1 0 2 0 1 0 0 0 1 0 0 1 1 2
626 0 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 1 4
627 0 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 4
628 0 0 1 2 0 1 0 0 0 1 0 1 1 0 0 0 1 0 1 0 3
629 0 0 1 2 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 3
